what,kind,bundleId,bundleVersion,description,time
installed,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1328365888638
installed,bundle,org.eclipse.mylyn.wikitext.confluence.core,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.confluence.core",1328365888639
installed,bundle,org.eclipse.mylyn.wikitext.confluence.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.confluence.ui",1328365888640
installed,bundle,org.eclipse.mylyn.wikitext.core,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.core",1328365888641
installed,bundle,org.eclipse.mylyn.wikitext.help.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.help.ui",1328365888642
installed,bundle,org.eclipse.mylyn.wikitext.mediawiki.core,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.mediawiki.core",1328365888643
installed,bundle,org.eclipse.mylyn.wikitext.mediawiki.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.mediawiki.ui",1328365888644
installed,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1328365888645
installed,bundle,org.eclipse.mylyn.wikitext.textile.core,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.textile.core",1328365888646
installed,bundle,org.eclipse.mylyn.wikitext.textile.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.textile.ui",1328365888646
installed,bundle,org.eclipse.mylyn.wikitext.tracwiki.core,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.tracwiki.core",1328365888647
installed,bundle,org.eclipse.mylyn.wikitext.tracwiki.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.tracwiki.ui",1328365888648
installed,bundle,org.eclipse.mylyn.wikitext.twiki.core,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.twiki.core",1328365888649
installed,bundle,org.eclipse.mylyn.wikitext.twiki.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.twiki.ui",1328365888649
installed,bundle,org.eclipse.mylyn.wikitext.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1328365888651
installed,bundle,org.eclipse.net4j.jms.api,1.0.9.v200902272310,"org.eclipse.net4j.jms.api",1328365888652
installed,bundle,org.eclipse.pde,3.4.100.v201002111343,"org.eclipse.pde",1328365888653
installed,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1328365888654
installed,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1328365888661
installed,bundle,org.eclipse.pde.build,3.5.2.R35x_20100114,"org.eclipse.pde.build",1328365888662
installed,bundle,org.eclipse.pde.core,3.5.101.v20100104,"org.eclipse.pde.core",1328365888662
installed,bundle,org.eclipse.pde.doc.user,3.5.0.v20090818,"org.eclipse.pde.doc.user",1328365888671
installed,bundle,org.eclipse.pde.ds.core,1.0.1.v20100118,"org.eclipse.pde.ds.core",1328365888671
installed,bundle,org.eclipse.pde.ds.ui,1.0.0.v20100209-maintenance,"org.eclipse.pde.ds.ui",1328365888672
installed,bundle,org.eclipse.pde.runtime,3.4.100.v20090731,"org.eclipse.pde.runtime",1328365888674
