what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1328404290552
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1328404290552
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1328404290553
started,bundle,com.android.ide.eclipse.adt,0.9.3.v200909031112-12945,"com.android.ide.eclipse.adt",1328404290553
started,bundle,com.android.ide.eclipse.ddms,0.9.3.v200909031112-12945,"com.android.ide.eclipse.ddms",1328404290553
os,sysinfo,,,"win32",1328404290555
arch,sysinfo,,,"x86",1328404290555
ws,sysinfo,,,"win32",1328404290555
locale,sysinfo,,,"zh_CN",1328404290555
processors,sysinfo,,,"4",1328404290555
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1328404290555
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1328404290555
java.specification.name,sysinfo,,,"Java Platform API Specification",1328404290555
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328404290555
java.specification.version,sysinfo,,,"1.6",1328404290555
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1328404290555
java.version,sysinfo,,,"1.6.0_18",1328404290555
java.vm.info,sysinfo,,,"mixed mode, sharing",1328404290555
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1328404290555
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1328404290555
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328404290555
java.vm.specification.version,sysinfo,,,"1.0",1328404290555
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1328404290555
java.vm.version,sysinfo,,,"16.0-b13",1328404290555
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1328404333891
