what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1315023692453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1315023700046
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1315023706234
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1315023718187
executed,command,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui.format.document",1315023719546
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1315023720093
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1315023721062
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1315023722140
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1315023723312
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1315023723328
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1315023723406
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1315023727609
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1315023732125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1315023732671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1315023732671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1315023732734
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1315023734671
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1315023739671
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1315023740468
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1315023748328
