what,kind,bundleId,bundleVersion,description,time
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1329435379473
java.specification.name,sysinfo,,,"Java Platform API Specification",1329435379473
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329435379473
java.specification.version,sysinfo,,,"1.6",1329435379473
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1329435379473
java.version,sysinfo,,,"1.6.0_18",1329435379473
java.vm.info,sysinfo,,,"mixed mode, sharing",1329435379473
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1329435379473
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329435379473
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329435379473
java.vm.specification.version,sysinfo,,,"1.0",1329435379473
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1329435379473
java.vm.version,sysinfo,,,"16.0-b13",1329435379473
started,bundle,com.android.ide.eclipse.adt,0.9.3.v200909031112-12945,"com.android.ide.eclipse.adt",1329435379535
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1329435379603
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1329435379611
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1329435380474
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1329435380484
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1329435381449
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1329435381465
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1329435386772
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1329435387899
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1329435387977
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.ide.ant",1329435388448
stopped,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1329435388478
